id,prompt_id,text,generated
6620223c,1,"The Electoral College has made everything easier on people. They keep votes fair, clear and concise and make them uncomplicated. Although there are some against the idea, the benefits outweigh the detriments immensely.

Bradford Plumer author of "" "" insists that ""the electoral college is unfair to voters""source 2 paragraph 13. This is surely an opinion as he is just trying to deride the Electoral College. However majority of states vote in favor of the Electoral College anyway. It gives a simple vote to people and produces a clear winner. Also he states that ""the House's selection can hardly be expected to reflect the will of the people.""p.12 He thinks that one representative cant speak for his region, but thats why they vote right? He represents the majority supplementing a clear representation of his stateregion.

Also columnist Richard Posner implies that the Electoral College has ""a presidential candidate that has transregional appeal"" Source 3 paragraph 19. So the presidential candidate can be based off a full region or more, not just a few states. This makes the vote obvious and is a more fair vote. Also the Office of Federal Register tells us there are 538 electors with a 270 majority int the Electoral CollegeSource 1 paragraph 3. Not only is there great variety present but with many votes they make the result concise.

Not only is the Electoral College making votes concise and fair, also it is currently working. Bradford Plumer states ""The electoral college is...outdated""Source 2 paragraph 14. How can it be so obsolete if it is presently working out. The Electoral College is giving the vote meaning and depth in that it gives voters the choice of president and his electors. The Office of the Fedral Register informs us ""You help choose you state's electors when you vote for your president""Source 1 paragraph 6. This gives the voters more voting power as the get to help choose other things in goverment.

Even though there are many counterclaims, the benefits surely outweigh the detriments. Its nearly a perfect system. The fair, multifarious choices, and clear voting of the Electoral college proves it deserves it's stay in the goverment.",0
666737e7,1,"Voting, one of the most American things I can thing of. This is a democracy, and we have the right to vote for our leader, but not really. There is a thing called the Electoral College, and the electors that you vote for actually vote for the president. Although this does not seem fair, it is a great system. Almost every time your state votes for an Elector, he picks the President that your state wants. So it really is a great deal.

My opponents belive that the president should be voted by popular vote, but i disagree. Richard Posner, writer for slate magazine writes that this method is nondemocratic, and should be overruledsource 3, paragraph 15. Although you are not actually voting for president, you are voting for who votes for president. This method equals out the playing field for states. Insted of all the power going to states like California or Texas. Presidents have to fight for every state. Posner also writes, sometimes the person with the popular vote will not win the election, like in 2000source 3, paragraph 16. Although this was a huge disaster, it was the first time something like this has happened since 1888. Also, 4 years later George Bush won the election again, but for real.

Some may say that America is not filled with the smartest, or brightest people. So you belive that we should hold the fate of who will be president in the hands of an adult who cant spell his own name. Someone ike that has as much power as a guy who has watched every debate, and has done research. So by voting for a democrate elector, your state will vote for a democratic president, if your state votes in a republican elector, then your state will vote for a republican president. It is as simple as that.

The Electoral college provides a point system for every state. the biggest are California with 55, and Texas with 38. The smallest are the dakota, and they each are worth 3 points. The point system is based on population, and how many representatives you have. One of the best parts of this is that every state get attention. Without this system, the candidates would only go to campien at the highest populated states. Then this would cause the smaller states to think that their votes don't matter, and then one day we are going to have a bad guy as our leader.

In conclusion, I belive the Electoral College is a great system, and I hope it lives on. Although it is not really Democratic, it still is a better system than what my oppents belive we should do. This gives us a certantity of oucome, a president that everyone supports, swing states, big states, and helps to avoid runoff elections. So Senator, if you back the Ellectoral College, maybe we will vote you as our next President.",0
669e6f61,0,"How could we get the reduction of Greenhouse Gas? We can simply do this by reducing the number of cars on the road. In the city of Vauban, Germany, they gave up cars completely. If you still own a car in this city you have to buy a large garage that runs to about 40,000. This expense doesn't include your house. Up to 70% of the cities population of 5,500 have given up their motor vehicle. The passenger cars in the city are responsible for 12% of the Greenhouse gas. I believe that if we, in the state of Florida, give up our cars that we can literally save the world.

First, Today in the sunshine state, we love to sit in our air conditioned motor vehicles. We love to take a joy ride by the beach, but do you know the real damage you're doing to our world? In the United States alone we produce about 50% of the greenhouse gas. With how many citizens we have, what would that number be if we cut out all motor vehicles? We would be saving the Earth. How does that make you feel? Like a hero? That's what you would be.

Secondly, We all own houses that cost so much! To be able to park your car you could have to buy a large enough garage, that would be at the end of your country that could cost up to 40,000. Why pay this outrageous amount to be the only one driving around your carfree city? If we do take this commitment on reducing our driving, how would you get to work? This is a common question asked. We would be forced to put work establishments within walking distances.

Lastly, we as americans are one of the most obese countries. We sit in cars and drive around daily. Our government has actually made it even more easy to access fast food, they put in drive threws. Some thought that this awesome, new, cool invention could help us save time, but in reality it just make it more simple to get these bad habits. If we really want to eat these bad foods, we would have to walk there. Thus we would be getting more exercise. Getting rid of cars would be the best thing that has happened to us in a long time.

In conclusion, We need to take a stand and stop all motor vehicles. With these powered automobiles we are damaging the earth with Greenhouse gas, Saving money, and giving us what we need. I believe that this change needs to be made soon, or who knows where we could end up. Lets get all states to get rid of all motor vehicles.",0
66b2c283,1,"Dear state senator, Election day is held every four years on the frist Tuesday in the month of November. When you elect for president would you prefer voting yourself and having your vote count or voting for someone who will then vote for your state and elect for the president of choice. For example, lets use the election of Obama versus MittRomeny. imagine if you voted for a man who said ""If you vote for me to represent your state I will elect Obama!"" He might be tricking you and vote for MittRomeny when it is time for them to vote. That means your vote for them and that promise he made to your state dosn't matter because he wanted to voted for MittRomney and he knew majority of the state would go for Obama.

I believe that the Electoral College is wrong for the simple fact is that you do not know the intentions of the reperesentors. For example, in article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" it states in section ""What's wrong with the electoral college"" that ""Back in 1960, segregation in the Louisiana legislature nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. So that a popular vote for Kennedy would not have actually gone to kennedy. In the same vein, faithless electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please.... Oh, and what state sends two electors to Congress? It happened in Hawaii in 1960. Luckily, Vice President Richard Nixon, who was presiding over the Senate, validated only his opponent's electors, but he made sure to do so without establishing a precedent'"" This statement shows that whoever is running can overthrow the other by chaning the mind of their electors.

Also it state in the the same article and same section that ""ATt the most basic level, the electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates don't spend time in states they know have no chance of winning, focusing only on the tight races in the ""swing"" states. During the 2000 campaign, seventeen states didn't see the candidates at all, including Rhode Island and South Carolina, and voters in 25 of the largest media markets didn't get to see a single campaign ad."" That means the states who did not get to see campaign ads blindly vote for an elector who will then blindly vote for a president.

I believe that popular voting will be a lot better because so that everyone can vote and not just one person picking for an entier state. Also in popular voting campaign ads will be seen in every state and everybody can make their own choices so noone is blindly voting. At the end after each state is done voting, all the votes will be added together, and a president will be chosen by majority rules.",0
66e2c504,1,"For years I've heard that voting time is the choice of the people. But with Electoral College, it's not about the people it's about the slate electors. When voting for what president the people want, they aren't voting for the president, they are voting for a slate of electors. But if two people are going for president, and one wins the national popular vote but the other has more electors votes the one with more electors votes will be president. I think changing the election to popular voting for the president would be better than Electoral College, I'm not the only one that agrees.

When voting time comes around you see a lot of publicity about each person running for office months before the actually voting time. And between that time of the publicity starts and to the voting date you are picking which person you want in office. You may do some research, listen to all the radio or TV interviews, andor watch all the speeches each person does. The whole time you are set on one person to be president. But yet you can't vote for them, because of Electoral College. You vote for the slate electors, the electors vote for the president. Maybe your slate elector doens't want that person, they can vote for the other runner. Voters can't always control whom their electors votes for. Sometimes voters get confused on the electors and vote for the wrong candidate.

To pick a electors to depends on the state. Maybe it's a state convention, state party's central committee who chooses, maybe the presidential candidates themselves even. It's not always the people's choice on who is president. It has happened before, two people gone for president, one gets more national votes while the other has more electors votes. And of course, the one with more electors votes goes into office. Even though the people decided they wanted the other runner.

During elections the runner for president tend to only pay attention to the more populated state such as California, New York, Florida, and Texas rather than the smaller states that have less number of electoral votes like Hawaii, Alaska, North and South Dakota, or New Hampshire.

According to Bradford Plumer in ""The indefensible Electoral College: Why even the bestlaid defenses of the system are wrong,"" Richard Nixon, Jimmy Carter, Bob Dole, and AFLCIO all agreed on getting rid of electoral college. Over 60% of votes would rather have a direct election to having Electoral College. They rather have a president win by popular vote than having slate electors vote on a president for them.

Voting for a leader of your country should be the people's choice. Not slate electors. It should be by popular vote, not Electoral College's vote. I say listen to the people, vote on popular vote.",0
66f909e9,1,"The Electoral college is a process in which the electors from the state pick the candidate they want according to who has the popular vote. Which can also be a very biased process. The Electoral College is not registered or monitored enough because if an elector from the state wanted to pick who they want to win they could and there isn't really anything to stop them from doing so.

We the people should do away with the Electoral College and instead switch to a more regulated system like majority voting. whichever candidate that gets the most votes from the U.S. takes the win. that way we wouldnt have to worry about our electors for the states being sneaky because there wont be any electors. State legislature is responsible for picking the electors and the electors sometimes defy the will of the people and cast the vote for who they want to win just like when Richard Nixon only validated his opponents electors in 1960. The Electoral College would be a more just way of voting if the electors were well monitored and if every state shared the same weight in the vote but unfortunately, it's not like that so it needs to be done away with.

The Electoral College is a unrestricted and very poorly regulated process, and it is a very unfair process. Because of the winnertakeall system. In 1968, if 41,971 voters voted a different way the election would have been deadlocked. In 1976, if roughly 5,500 voters in Ohio and about 3,600 voters in Hawaii had voted for a different person the election would have been a tie. And usually the bigger states are the only ones to actually see their candidates because the candidates dont neccesarily visit states with very few electoral votes because they wont help them as much instead, they visit the ""swing states"", the states that have a bigger weight in the presidential election.

However, on the other side the people that want to keep it are the ones that look at the few good things not the bad things. Of those helpful things that comes with the electoral collegee is it majorly decreases the chance of a runoff election in which no candidate receives a majority of the votes cast. The Electoral collegee also puts out a certainty of outcome because there is less likely to be a dispute over the outcome in a popular vote then a dispute over an Electoral College vote.

Of course, in life there is always at least some good in things like the Electoral College but in this situation is does more harm then good. It is an overall unfair process because some states are less noticed because of how few electoral votes they hold and also because of the electors not being monitored on the vote they cast for their state. The Electoral College should be doen away with and as a united country we shall adopt a more fair, equal , and all together well monitored system of voting.",0
66fad041,0,"Since the industrial revolution the demand for cars has grown. Cars have been needed for transport to go to work, school, or just plain traveling. But recently the demand has decreasing. All around the world ""no car suburbs"" popped up and people are dying to move. In source one a German city named Vauban only have 70 percent of families owning cars while 57 percent sold their cars to move to Vauban. This new trend of no automobiles is said to lessen stress, reduce smog greenhouse emissions, and make cities more accessible. ""America's love affair with its vehicles seem to be cooling"" says source four.

Greenhouse emissions wither away with the less cars that ride up and down streets. In Paris, the typical smog reaches to about ""147 micrograms of particulate matter per cubic meter"" stated by source two. This makes it harder for traffic to see and causes an unsafe environment for walking. Paris was said to have banned half of cars one day and another half the other and the smog was cleared enough to rescind the no car rule. Greenhouse emissions, like carbon, can cause acid rain, raises the temperature, and can clog up breathing pathways making it unsafe to go outside when the smog is strong. Carbon can be admitted through the fuel of cars. In France, over 50 percent of cars use diesel fuel which causes a greater amount of greenhouse gas emission. If society can walk or ride bikes to work or school then the amount of automobiles needed will decrease. The lessening number of automobiles can help create a safer and healthier environment.

Not only is the 'no car' trend happening in Europe and developed countries but it is happening all around the world. Source three talks about Bogota, Colombia using a no car program. Once a year Colombia participates in a no car day. ""Million of Colombians hiked, bikes, skates, or took busses to work"". The ones that did not were given a 25 dollar fine. This day in Bogota has gotten so popular that people from other countries have traveled just to witness. The idea of no cars can improve city dynamics. Bogota alone has built 118 miles of bycicle paths. The open area away from cars has created room to build parks and sport areas, restaurants, and shopping centers. While the revenue of cars are decreasing these new areas are increasing in revenue. If using no cars for a day can have this large of an impact in a developing country than it must create a big impact for developed countries.

Even though a no car program can be a huge benefit there are still people disagreeing. A growing crime rate can make it not be safe enough to walk or ride a bycicle to work. For some, work may be to far away to create a short enough walk or ride. Some places, like here in Florida, does not have a transit station close by. But even the idea of carpooling can lessen the the use of cars. Picking up just a couple of friends on the way to work or school can lessen the amount of cars on the road. This can create less traffic and carbon emissions and is safer than walking or riding a bike alone. While some argue that the demand for cars has shrunk due the recession it can also be said that cars may not be the top priority. Source four states that between 2001 and 2009 the amount of young adults driving had decreased by 23 percent.

Wether your on your way to work, school, or practice it would be smart to find another way of transportation. If your new years resolution was to get fit and go to the gym, ride your bike or run to work. Bicycling and walking can create a healthier you. Cars have done more harm that good to the environment but it is not too late to change that. We can use places like France, Germany, and Colombia as a great example of a new way to change life. Lets do ourselves a favor and maybe pick up a buddy on the way to work, or ride a bike, take the train, or walk. Lets take part in the new trend of no automobiles.",0
6749bc36,0,"Mustangs, Mercedes, Hummers , and the ""Punch buggy "" are just a few brands of vehicles well known in America. vehicles today are big factor in life for the reason that cars are used every single day all around the world as transportation and although we have the bus or other ways to get to places , driving is the most selected choice to get to a location. With that being said , vehicles being used everyday has it positives and negatives. Positives could be how it takes you to a location quicker than riding a bike or taking a walk , but have you ever thought all the negatives there is when a car being used has ?Could you only imagine a world without car? It may seem like a crazy idea to think a world without cars but a life without cars could be a well functional world for the reason that cars could have contribution to pollution in our air or could make the world a so called different place.

In Addition, driving could have a contribution to pollution. Many may not think about it but cars emissions pollute the air we breath. In a article called ""Paris bans driving due to smogs"" it states how "" after days of near record pollution in the air ,Paris enforced partial driving to clear their pollution. Also how cold nights and warm days caused a warmer layer of air that trapped cars emission when used in Paris."" Pollution in our air may seem a bit scary but the movement of less driving has already began without us noticing.In another article named "" The End of Car Culture"" it speaks on the subject "" there has been a decrease in America in buying cars and driving."" Which is a great start to a better future in our world.

Furthermore , We can make the world a so called different place for the better. In a article called ""In German Suburb, Life goes on Without Cars"" it states how ""their world with any cars has been successful by making where they live more compact and accessible to public transportation. This new approach now stores can be placed a walkway from main street than malls along a distant hallways."" Many places around the world have made a step to a better world for example in a article named "" Carfree day is spinning into big hit in Bogota"" it states "" they had a day free of cars aka driving free to reduced thier pollution and have a more clean better world. Results from this event turned out successful , for that other countries have joined this event."" In Conclusion , A world without cars may seem crazy however just think of all the damages it does to the world than the positives because pollution is not something easy to get rid of and by stepping up to make change as it already began will help us live in a better clean world.",0
6753ce21,1,"As stated in the article, the Electoral College process consists of the selection of the electors, the meeting of the electors, where they vote for president and Vice President, and the counting of the electoral votes by Congress. The Electoral college consists of 538 electors. A majority of 270 electoral votes is required to elect the President. A state's entitled number of electors is equal to the number of members in its Congressional Delegation. There is one for each member in the House of Representatives, and two for every Senator. There are many reasons why the voting process should be changed to popular vote instead of the Electoral College. The two biggest reasons are as follows: Unfair elections and the freedom of the people.

As stated in the third source, the Electoral College is often considered an anachonism and is unliked across the nation. The reasons for which vary greatly from certainty of outcome to big states to swing states. Certainty of outcome means that one of the Presidential Candidates has to be chosen to become President. There are no recounts in Electoral College, whoever they like the most becomes President, and that ins't fair to the people. Bigger states tend to have more members in the electoral college. This can greatly influence an election if a big state like Texas favors one candidate over the other. Swing states are the states that receive more attention than other states due to bias, greatly influencing votes. In my opinion, this is something that needs to be changed.

Citizens of the United States of America are the ones who are supposed to decide who should be the President of the United States of America. It isn't right to select a few people from each state to decide who the President will be. That power lies with the people, and nobody should be able to take that away. The votes of millions and millions of people are outweighed by the votes of a few hundred men and women. This is unjust and unfair in every way. If all the people in the United States wanted somebody as President, but the Electoral College disagreed, the Electoral College would win. Why should the Electoral College have more power than all of the people of the United States they shouldn't. The power to decide who is President of the United States of America should always lie with the good citizens that live here.

I hope that the voting process will change. I hope that it will finally become fair. That it will become what the people want it to be. It should be what the people want it to be. We the people of the United States have the power to change this, and we should work to change it. The voting process should no longer be the Electoral College but should be dicided by the people and only the people. The voting process needs to be fair and needs to be what the people want it to be.",0
6762fd3a,1,"Dear, Senator I think the president should be elected by popular vote not electors. Heres some reasons why i think the president should be voted by popular vote and not electors.

One reason is when you vote for your president your actually voting for the presidents elector. So basically your not voting fot a president your voting for a elector that votes for you. After the election the government prepares a ""certificate of ascertainment"" a certificate of ascertainment is a listing of all the candidates who ran for president along with the names of there electors. The certificate of ascertainment also declares the winning president and which electors will represent your state at the meeting of the elector in december of election year.

Another reason is more people would rather abolish electoral college. Electoral college is dumb because there was a gallop poll in 2000 taken shortly afte Al Gore. In the poll Al Gore won the popular vote but lost the presidency because of the electoral college. In the 2000 U.S. presidential race, Al Gore received more individual votes than George W. Bush nationwide, but Bush won the election, Bush received 271 electoral votes and Gore received 266. Under the electoral college system voters vote not for the president but for slate electors. Who can be electors? It can be anyone not holding public office. Who picks the electors in the first place? It depends on the state, sometimes state conventions, sometimes state partys central committee, and sometimes the presidential candidates.

Last but not least the disaster factor. Consider that state legislatures are technically responsible for picking electors, and that those electors could always defy the will of the people. In 1960 segregationnists in the louisiana legislature nearly succeeded in replacing the democratic electors with new electors who would oppose John F. Kennedy. In the same vein, ""faithless"" electors have occasionally refused to vote for their partys candidate and cast a deciding vote for whoever they please. What happens if a state sends two slates of electors to congress? It happened in Hawaii in 1960. Luckily Vice President Richard Nixon, who was presiding over the senate, validated only his opponents electors. The most worrying is the prospect of a tie in the electoral vote in that case the election would be thrown to the House of Representatives, where state delegations vote on the president and The Senate would choose the vicepresident. Each state only casts one vote that means the single representatives from Wyoming representing 500,000 voters would have as much say as California who represents 35 million voters. An electoral tie seems unlikely think of this: In 1968, a shift of just 41,971 votes would have deadlocked the election In 1976 a tie would have occurred if 5,559 voters in Ohio and 3,687 voters in Hawaii had voted differently. The election is only a few swing voters away from catastrophe.

What im trying to say is the electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates dont spend time in states they know they have no chance of winning. During 2000 campaign, seventeen states didnt see the candidates at all including Rhode island and South Carolina, and voters in 25 of the largest media markets didnt get to see a single campaigh ad. The electoral college is unfair, outdated, and irrartional. The best arguements in favor of it are mostly assertions. Bob Dole was right: Abolish the electoral college.",0
678b3a6b,0,"All around the world, people are using gasgusling vehicles of mass destruction. Recently, Germany came up with the revolutionary idea to limit the use cars by forbidding street parking, driveways, and home garages in the new, experimental district of Vauban. Others have joined the bandwagon as well, instituting new laws, such as the ""CarFree Day"" in Bogota, Colombia, and the partialdriving ban in Paris, France. France, Germany, and Colombia are the predeccessing countries to the innovational car usage limitations. These limitations have many advantages, such as a decrease in pollution, traffic, and a longterm positive culture shift.

Pollution and the emission of greenhouse gases is one of the common issues troubling countries worldwide. A limit of the use of cars and other various vehicles that run of fossil fuels has been proven to help counter the depletion of Earth's Ozone layer. According to Source 2: Paris Bans Driving Due to Smog, ""The Smog rivaled Beijing, China, which is known as one of the most polluted cities in the world... Paris typically has more smog than other European capitals... Last week Paris had 147 micrograms of particulate matter PM per cubic meter compared with 114 in Brussels and 79.7 in London, Reuters found."" The city of Paris had legislate, ""On Monday motorists with evennumbered license plates were ordered to leave their cars at home... The same would apply to oddnumbered plates the following day"" . Resulting from their legislation, ""The smog cleared enough Monday for the ruling French party to rescind the ban for oddnumbered plates on Tuesday"" . Paris, originally one of the worlds' mostpolluted cities, decreased their pollution so much in one day that it was deemed unnecessary to continue the ban for the oddnumbered license plates the next day. ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some carintensive areas in the United States"" Article 1: In German Suburb, Life Goes On Without Cars . A decrease in these emissions could have significant effects, as witnessed in Paris. Also, a Local Colombian businessman Carlos Arturo Plaza claimed that the CarFree Day was ""a good opportunity to take away stress and lower air pollution"" Source 3: CarFree Day is Spinning into a Big Hit in Bogota . The government and their factions are in agreement that the ban on cars is only positive. Whether it is Colombia, Germany, or Paris, the restriction on drving was a major success. Imagine if more countries around the world opted to institute this ban there would be no energycrisis nor would there be as much of a pollution issue.

Along with the decrease in pollution, there would be a massive decrease in traffic. The vehicular limitations in the betacountries France, Colombia, and Germany have shown that the restrictions imposed decrease the amount of traffic significantly. Based on Source 3 , in Bogota, ""... a carfree day yesterday, leaving the streets of this capital city eerily devoid of traffic jams."" Rather than having a holierthanthou complex, these Colombians supported the greater good of their country and ceased use of all cars on the carfree day. A positive domino affect occured in Colombia as well. According to Source 3 , ""Parks and sports centers have bloomed throughout the city uneven, pitted sidewalks have been replaced by broad smooth sidewalks rushhour restrictions have dramatically cut traffic and new restaurants and upscale shopping districts have cropped up."" These beta countries have improved the standard of living by meerely putting some restrictions on driving for brief periods of time. The United States has seen various changes as well. While there are no current driving restrictions, new priorities are being discovered, such as the bikesharing program in one of America's most heavily trafficed cities, New York. According to Source 4: The End of Car Culture , ""New York's new bikesharing program and its skyrocketing bridge and tunnel tolls reflect those new priorities, as do a poliferation of carsharinf programs across the nation."" Nations are beginning to catch on to the contagious cold of revolutionary alternatives to driving and traffic crises.

France, Germany, Colombia, and the United States are already seeing positive changes. The longterm culture shift is proving to be an aspiration for many countries. According to Source 4 , ""The internet makes telecommuting possible and allows people to feel more connected without driving to meet friends. The renewal of city centers has made the suburbs less appealing and has crawn empty nesters back in. Likewise the rise in cellphones and carpooling apps has facilitated more flexible commuting arrangements, including the evolution of shared van services for getting to work."" People are becoming more connected through digital devices as societies become more technologically advanced, therefore the need for a large amount of privately owned cars has become moot. In Vauban, Germany, Heidran Walter, a media trainer and mother, claims, ""When I had a car, I was always tense. I'm much happier this way"" . Commoners, such as Mrs. Walter, are respoding positively to the laws of the experimental district of Vauban, which has very few areas and opportunities for cars. In fact, ""70 percent of Vauban's families do not own cars, and 57 percent sold a car to move here"" . This modernday industrial revolution is drawing vast numbers of people into the areas inwhich cars have become a rarity.

Source 1 also states that ""Vauban, completed in 2006, is an example of a growing trend in Europe, the United States and elsewhere to seperate suburban life from auto use, as a component of a movement called ""smart planning""."" The beta countries have had much success and have not seen failure yet. Although in France, ""Almost 4,000 dricers were fined... Twentyseven people had their cars impounded for their reaction to the fine"" , it should not be considered a failed experiment. Of the millions of people who live in France, they only saw a small fraction of driving infractions on the day they limited driving. The longterm culture shift that the world is beginning to see is certainly moving in a positive direction.

Between ISIS and the iPhone, the world has come across a variety of both positive and negative circumstances. Considering all of the positive effects of limitations of cars, including but not limited to less traffic, a decrease in pollution, and longterm culture shifts, there have been many advantages to the switch to a carfree enviornment. Even though transportation may take longer, it will be safer and better for the enviornment. Not everyone country can guarantee that all of their citizens will abide by the new laws, as shown in France, but a small fraction of the trouble is better than the mass population of millions, and in some places billions, wrecking havoc on the planet.",0
67905506,0,"Over the years the amount of cars that have been manufactured have increased immensely. Cars help us get to place quicker by making less effort to get there. We no longer need to walk to go to the park or the mall which can take a long time. Although cars are very useful and fun to drive, it also has its risk like anything else on Earth. Which is why i think limiting car usage would be a great idea.

Most cars use gasoline or diesel as there fuel to get them going. This causes problems because the fuel that is burned pollutes the atmosphere and creates smog. Paris had this problem before. In the article ""Paris bans driving due to smog"", Robert Duffer says that Paris had ""days of nearrecord pollution"" and they attempted to reduce it by applying a 22euro fine 31. As a result congestion in Paris was down 60 percent and the smog, as stated in the article, ""cleared enough for the French party to rescind the ban of oddnumbered plates"" Getting rid of the smog and having less air pollution would help not only the environment but i can also help us breathe oxygen easier. Limiting car usage can help us decrease pollution and increase breathable oxygen.

Limiting car usage can benefit us in many ways. It can reduce air pollution which not only helps us breathe better but it also helps the environment. It can also relieve stress. Everyone that drives a car knows how stressful it can be sometimes. Any traffic jam can turn a regular day to a stressful day. Hearing someone honking their horn, yelling ""Come on! Move already!"" and adding some unnecessary profanity can be very irritating. In the article ""Carfree day is spinning into big hit in Bogota"" Andrew Selsky says that for the third straight year the city of Bogota have a carfree day called Day Without Cars. ""The goal is to promote alternative transportation and reduce smog"" states the article. A lot of people actually participated in this event even thought it rained that day. The Mayor of Bogota Antanas Mockus said that even though it is raining it ""hasn't stopped people from participating"". It was a great idea to have a day like this to relax and not be stuck in traffic which is one reason why one businessman was happy. ""It's a good opportunity to take away stress and lower air pollution"" said Carlos Arturo Plaza. It's a great event that should spread to the world. It will be very helpful to us and the environment.

In conclusion, limiting car usage is very beneficial. It can relieve stress and reduce air pollution. It can also reduce car accidents which can decrease the number of deaths that occur in a car accident. If you're on a budget, limiting the the amount of time you use your car can help you save gas money. It can also help you excercise a little. Since you aren't using a car you have to use a different form of transportation like walking or riding a bike. These are just a few advantages that limiting car usage have. Limit your car usage, it can help you and the environment.",0
67b15bec,0,"Driving a car has its ups and downs to life. It provides transportation, but it can also be very dangerous. Another issue with cars today is the amount of pollution that cars give off. Smog is caused by cars and is not good to the environment and certainly not good for people to be breathing in. Both ""Paris bans driving due to smog"" and ""Carfree day is spinning into a big hit in Bogota"" discuss the affects cars can have on the environment. ""In German Suburb, Life Goes On Without Cars"" and ""The End of Car Culture"" talk about the decrease of the amount of cars used today. Many communities today are turning into carfree places to clear up the smog and dangers of driving.

Smog in Paris, France and Bogota, Columbia have reached record pollution and both cities do not want to deal with it any longer. Robert Duffer writes about how the Paris government enforced a new rule which allowed both even and odd numbered license plates to drive on a certain day and would alternate everyday. This was very beneficial, however some people needed transportation but would be fined 31 if their car was used on the wrong day. Being that Paris is one of the most famous capitals of the world, one would expect to see more smog than usual. Andrew Selsky also writes that in Bogota, Columbia, a day without cars was put into place in the 1990's and still continues today. Once a year, buses and taxis are the only transportation allowed in the whole city. If not obeyed, there would be a 25 fine. This day was put into place as an improvement campaign which also benefitted the city. Bike paths and smooth sidewalks were put in and during rush hour has cut the traffic in half. It also opened up restaurants and shopping malls which were widely used by the public. Both Paris and bogota saw improvements in their environments without having so many cars on the road.

Life without cars can also be beneficial to ones community because few people will be buying gas or diesel fuel for their cars. Elisabeth Rosenthal tells her audience that Vauban, Germany has an upscale community where nearly everyone has given up their cars. Here, people sold their cars just so that they could buy a house in peace without having to hear traffic jams and honking horns all the time. Many say that this environment makes them happier because it is so peaceful. 70% of the community do nott own cars and the ones that do must leave it in a large parking garage outside the developement that is purchased with the home. In another article, also written by Elisabeth Rosenthal, discusses America and the recent decrease of the amount of driven by a single person. Research shows that the amount driven in 1995 is about the same as the amount driven in 2013. This is due to environmental protectionists who walk evrywhere they go and due to the dangers of driving. There are fewer young adults driving today as well in eight years, the amount has decreased 23%. Many are giving up their cars today to make a better, happier living.

There are cities all across the world that are limiting the amount of cars being used. Smog is a very pollutive that many don't even realize. Many say that walking and biking around provides them with a more peaceful lifestyle. Limiting car usage will provide less smog in the air and will save you money from having to buy gas or diesel fuel.",0
67c593c8,0,"In retrospect, people use to be able to live a happy carefree life before cars were invented. Cars were just something people used to be able to get to places quicker, and to be able to leave when ever we wanted to. A car used to be a luxury item, and now a car is a nessecity for most humans. Some countries are helping""But America's love affair with its vehicles seems to be cooling,""Source 4 the cause. The benefits of limiting car usage are it will help the environment, it will reduce most citizens stress levels, and it will regulate money in different way.

The benefits of limiting car usage is that the environment will be a lot healthier. According to experts ""Automobiles are a huge impediment to current efforts to drastically reduce greenhouse gas emissions from tail pipes,""Source 1. The environment is very important to keep healthy. Cars are very polutefull ""After days of nearrecord pollution, Paris enforced a partial driving ban to clear the air of the global city,"" Source 2 towards the environment.

Also connecting to the benefits of limiting car usage helps relieve stress. According to Heirun Walter, a media trainer ""When I had a car I was always tense. I'm much happier this way,""Source 1. Without cars more Colombians ""In a program that's set to spread to other countries, millions of Colombians hiked, biked, skated or took buses to work during a carefree day yesterday, leaving the streets of this capital city eerily devoid of traffic jams,""Source 3 were more active. When you exercise it helps you to relive stress.

To most people money is very important. Now without having cars our money get regulated thru a public bus or subways. Losing revenue is not a bad thing ""Delivery companies complained of lost of revenue, while expectations were made for plugin cars, hybrids, and cars carrying three or more passengers,""Source 2 for everyone. Overviewing it ""It was the thrid straight year cars have been banned with only buses and taxis permitted for the day without cars in this capital city of 7 million. The goal is to promote alternative transportation and reduce smog. Violators faced 25 fines,""Source 3 we could make more money off of violators.

Cars are very umbigitious in most countries. Cars are not a neccesity of life. Acccording to recent studies ""Americans are buying fewer cars, driving less and getting fewer licenses as each year goes by,""Source 4. Citzens who used their car less were saving money, less stresed out and were more evironmentaly considerate. The benefits of limiting car usage are it will help the environment, it will reduce most citizens stress levels, and it will regulate money in different way.",0
